property_id,property_category,property_title,property_type,seller_name,seller_id,seller_type,open_viewing,no_of_photos,available_from,lease_units,available_for,area,county,latitude,longitude,furnished,bathrooms,beds,facility,environment,published_date,page_name,platform,currency,price_frequency,price,Parking,Cable Television,Dryer,Garden / Patio / Balcony,Washing Machine,Serviced Property,Pets Allowed,Wheelchair Access,Central Heating,Microwave,Smoking,Dishwasher,House Alarm,Internet
1771414,rental,"Landys Court, Balbriggan, Co. Dublin",apartment,,,private,no,6,2017-09-12,months,12,Balbriggan,Dublin,53.611047152532,-6.1831033229828,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Microwave,Garden / Patio / Balcony,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1100,True,True,,True,True,True,,,True,True,,,,
1771399,rental,"Hawkesbury Glencairn Cresent The Gallops Leopardst, Leopardstown, Dublin 18",apartment,,,private,no,12,1970-01-01,months,12,Leopardstown,Dublin,53.261594208355,-6.2046307359428,yes,1,1,,prod,2017-09-07,PropertyDetails,desktop,€,monthly,1200,,,,,,,,,,,,,,
1743708,rental,"Penthouse 4/5 Dawson St, Dublin 2, Dublin 2",apartment,Smart Property,10123,agent,no,21,2017-09-07,months,12,Dublin 2,Dublin,53.3824769,-6.3133674,yes,1,2,"Central Heating,House Alarm,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2900,,,True,True,True,,,,True,True,,True,True,
1769064,rental,"Sherrard Street Upper, Dublin 1, Dublin 1",apartment,,,private,no,5,2017-09-28,months,12,Dublin 1,Dublin,53.358709526883,-6.2599539756775,yes,1,1,"Cable Television,Washing Machine,Dryer,Microwave,Internet",prod,2017-09-07,PropertyDetails,desktop,€,monthly,936,,True,True,,True,,,,,True,,,,True
1771320,rental,"Premier Square, Finglas, Dublin 11",apartment,,,private,no,7,2017-09-10,months,12,Finglas,Dublin,53.3817894,-6.2897619,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1425,True,True,True,True,True,,,,True,True,,True,,True
1771312,rental,"The Quartz, The Grange, Brewery Road, Stillorgan, Co. Dublin",apartment,Borgman Earls Lettings & Management,9739,agent,no,16,2017-09-15,months,12,Stillorgan,Dublin,53.281770831407,-6.1932098865509,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2400,True,True,True,True,True,,,,True,True,,True,,True
1770434,rental,"Capel Street, Dublin 1, Dublin 1",apartment,McDonald & Company,448,agent,no,3,2017-09-15,months,3,Dublin 1,Dublin,53.349185914675,-6.2692451477051,yes,1,1,"Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Internet",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1450,,True,True,,True,,,,True,,,,True,True
1771307,rental,"olcovar, Shankill, Dublin 18",apartment,,,private,no,9,2017-09-07,months,12,Shankill,Dublin,53.2270969,-6.1264758,either,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1550,True,True,True,True,True,,,,True,True,,True,True,True
1771289,rental,"11 Adelaide House, Haddington Terrace, Dun Laoghaire, Co. Dublin",apartment,,,private,no,10,2017-09-11,months,12,Dun Laoghaire,Dublin,53.291605911634,-6.1305642127991,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2200,True,True,True,True,True,,,,True,True,,True,,True
1771301,rental,"Geraldstown Wood, Santry, Dublin 9",apartment,GWD Central Ltd.,2050,agent,no,6,2017-09-07,months,12,Santry,Dublin,53.400487844395,-6.2589025497437,yes,1,1,"Parking,Central Heating,House Alarm,Washing Machine,Microwave,Internet,Serviced Property,Smoking",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1250,True,,,,True,True,,,True,True,True,,True,True
1767451,rental,"Allendale Court, Clonsilla, Dublin 15",apartment,Duffy Auctioneers,2636,agent,no,9,2017-09-01,months,12,Clonsilla,Dublin,53.390789303314,-6.4287400245667,yes,2,2,"Parking,Central Heating,Cable Television,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1500,True,True,,True,,,,,True,True,,,,True
1717379,rental,"The Weir, 59 Orwell Park, Rathgar, Dublin 6",apartment,Ryan Estate Agents,10050,agent,no,9,2017-05-15,months,12,Rathgar,Dublin,53.3070306,-6.266177,either,2,2,"Parking,Central Heating,House Alarm,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,3250,True,,True,True,True,,,,True,True,,True,True,
1771273,rental,"59 The Mill, Weavers Square, Cork St, Dublin 8, Dublin 8",apartment,,,private,no,10,2017-09-15,months,9,Dublin 8,Dublin,53.3371476,-6.2811198,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Microwave,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2400,True,True,,True,True,,,,True,True,,,,
1771274,rental,"Gallery Quay, Dublin 2, Dublin 2",apartment,Lowe & Associates,577,agent,no,2,2017-09-22,months,12,Dublin 2,Dublin,53.343339545253,-6.2404596805573,no,1,2,"Central Heating,Cable Television,Washing Machine,Microwave,Internet",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1924,,True,,,True,,,,True,True,,,,True
1771259,rental,"Richmond Gardens, Richmond Avenue, Fairview, Dublin 3",apartment,O'Dwyer Real Estate Management,86,agent,no,12,2017-09-07,months,12,Fairview,Dublin,53.364094497561,-6.2429558519216,yes,2,2,"Parking,Central Heating,Washing Machine,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1700,True,,,True,True,,,,True,True,,True,,
1769397,rental,"Grosvenor Road, Rathmines, Dublin 6",apartment,O'Dwyer Real Estate Management,86,agent,no,9,2017-09-01,months,12,Rathmines,Dublin,53.319155578085,-6.2716256619024,yes,1,1,"Central Heating,Washing Machine,Microwave",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1300,,,,,True,,,,True,True,,,,
1771235,rental,"Burnell Court, Northern Cross, Malahide Road, Balgriffin, Dublin 13",apartment,O'Dwyer Real Estate Management,86,agent,no,11,2017-09-07,months,12,Balgriffin,Dublin,53.404334406113,-6.1791658401489,yes,2,2,"Parking,Central Heating,Washing Machine,Microwave,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1450,True,,,True,True,,,,True,True,,,,
1767099,rental,"Apartment 4, 6 Proby Square, Blackrock, Co. Dublin",apartment,Lynam Auctioneers & Estate Agents,1367,agent,no,7,2017-08-25,months,12,Blackrock,Dublin,53.2930009,-6.1785977,yes,1,2,"Central Heating,Washing Machine,Dryer,Microwave",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2300,,,True,,True,,,,True,True,,,,
1771213,rental,"Bushy Park House, Templeogue Rd, Terenure, Dublin 6w",apartment,Embassy Estates,5139,agent,no,6,2017-10-10,months,12,Terenure,Dublin,53.300761401368,-6.2942862510681,either,2,3,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2385,True,True,True,True,True,,,,True,True,,True,,True
1767872,rental,"Thorncliffe, Milltown Bridge Road, Milltown, Dublin 6",apartment,Home Locators,173,agent,no,6,2017-09-04,months,12,Milltown,Dublin,53.309249658933,-6.2469077110291,yes,1,1,"Parking,House Alarm,Washing Machine,Dryer,Dishwasher,Microwave",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1615,True,,True,,True,,,,,True,,True,True,
1768104,rental,"Ely Place Upper, Dublin 2, Dublin 2",apartment,Home Locators,173,agent,no,13,2017-09-23,months,12,Dublin 2,Dublin,53.33691132857,-6.2545627355576,yes,1,2,"Parking,Central Heating,Washing Machine,Dryer,Dishwasher,Microwave",prod,2017-09-07,PropertyDetails,desktop,€,monthly,3600,True,,True,,True,,,,True,True,,True,,
1769921,rental,"Ransford, Sandford Avenue, Donnybrook, Dublin 4",apartment,Lowe & Associates,577,agent,no,12,2017-09-30,months,12,Donnybrook,Dublin,53.322070873,-6.243946514,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2000,True,True,True,,True,,,True,True,True,,True,True,True
1770173,rental,"Gracepark Manor, Drumcondra, Dublin 9",apartment,Borgman Earls Lettings & Management,9739,agent,no,26,2017-09-11,months,12,Drumcondra,Dublin,53.376247587951,-6.2424230575562,yes,4,4,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2950,True,True,True,True,True,,,,True,True,,True,True,True
1770428,rental,"Temple Hill, Terenure, Dublin 6",apartment,City Homes,9488,agent,no,1,2017-09-12,months,12,Terenure,Dublin,53.311152233203,-6.2911212444305,either,2,2,"Parking,Central Heating,Cable Television,Microwave,Internet",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2200,True,True,,,,,,,True,True,,,,True
1768764,rental,"House 1, Linden Square, Grove Ave,, Blackrock, Co. Dublin",apartment,Accommodation Lettings Ltd.,80,agent,no,13,2017-09-04,months,12,Blackrock,Dublin,53.293464254421,-6.1934888362885,yes,2,3,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2500,True,True,True,True,True,,,,True,True,,True,,True
1767748,rental,"St Augustine Court.  St Augustine St ,, Christchurch, Dublin 8",apartment,Accommodation Lettings Ltd.,80,agent,no,6,2017-09-07,months,12,Christchurch,Dublin,53.344313141804,-6.2771952152252,yes,1,2,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1850,,True,True,True,True,,,,True,True,,True,,
1771139,rental,"castleland court, Balbriggan, Co. Dublin",apartment,,,private,no,0,2017-09-07,months,12,Balbriggan,Dublin,53.609811422693,-6.1890561326019,yes,2,3,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1450,True,True,,,True,True,,,True,True,,True,,True
1771138,rental,"11 saunders house, spencer dock, Dublin 1, Dublin 1",apartment,,,private,no,10,2017-09-07,months,0,Dublin 1,Dublin,53.349565055541,-6.2376165390015,yes,2,2,Washing Machine,prod,2017-09-07,PropertyDetails,desktop,€,monthly,2600,,,,,True,,,,,,,,,
1771132,rental,"North Circular Rd, Dublin 1, Dublin 1",apartment,,,private,no,0,2017-09-10,months,12,Dublin 1,Dublin,53.356323700638,-6.249645709795,yes,1,2,"Washing Machine,Microwave",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1850,,,,,True,,,,,True,,,,
1769069,rental,"3b Tyrconnell Road, Inchicore, Dublin 8",apartment,Herlihy Auctioneers SCSI,170,agent,no,18,2017-08-31,months,12,Inchicore,Dublin,53.3393323,-6.3208368,yes,2,1,"Central Heating,Washing Machine,Dryer",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1500,,,True,,True,,,,True,,,,,
1771063,rental,"Boyne Court, Harold's Cross, Dublin 6w",apartment,,,private,no,6,2017-10-09,months,12,Harold's Cross,Dublin,53.328008874656,-6.2770825624466,either,1,1,"Parking,Central Heating,Washing Machine,Dryer,Microwave,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1450,True,,True,True,True,,,,True,True,,,,
1708591,rental,"The Oaks, Rockfield, Dundrum, Dublin 14",apartment,Galvin Property & Finance,2236,agent,no,12,2017-06-14,months,0,Dundrum,Dublin,53.286236413557,-6.2365114688873,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Microwave,Pets Allowed,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,weekly,3478,True,True,,True,True,True,True,,True,True,,,,True
1699544,rental,"The Hibernian, The Gasworks, Ringsend, Dublin 4",apartment,Galvin Property & Finance,2236,agent,no,10,2017-06-09,months,0,Ringsend,Dublin,53.338922916,-6.235770105,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,weekly,3869,True,True,True,True,True,True,,,True,True,,True,,True
1534323,rental,"The Hibernian, The Gasworks, Ringsend, Dublin 4",apartment,Galvin Property & Finance,2236,agent,no,9,2017-06-09,months,0,Ringsend,Dublin,53.338922916,-6.235770105,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,monthly,3250,,True,True,True,True,True,,,True,True,,True,,True
1749074,rental,"Usher's Quay, Christchurch, Dublin 8",apartment,Galvin Property & Finance,2236,agent,no,10,2017-11-01,months,0,Christchurch,Dublin,53.3456319,-6.2777157,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,weekly,2608,,True,True,True,True,True,,,True,True,,,,True
1757081,rental,"InterContinental Hotel, Ballsbridge, Dublin 4",apartment,Galvin Property & Finance,2236,agent,no,31,2017-07-19,months,12,Ballsbridge,Dublin,53.3266532,-6.2260883,no,2,2,"Parking,Central Heating,Cable Television,Dryer,Dishwasher,Microwave,Pets Allowed,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,monthly,6500,True,True,True,True,,True,True,True,True,True,,True,,True
1722940,rental,"IFSC, Dublin 1, Dublin 1, Dublin 1",apartment,Galvin Property & Finance,2236,agent,no,19,2017-03-13,months,0,Dublin 1,Dublin,53.34934730612,-6.2390112876892,yes,2,2,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,weekly,3913,,True,True,True,True,True,,True,True,True,,True,,True
1735613,rental,"IFSC, Dublin 1, Dublin 1, Dublin 1",apartment,Galvin Property & Finance,2236,agent,no,7,2017-07-04,months,0,Dublin 1,Dublin,53.348079213867,-6.2421247960447,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,weekly,3478,True,True,,True,True,True,,,True,True,,True,,True
1766860,rental,"Mount Argus, Harold's Cross, Dublin 6w",apartment,Swipe Property,10258,agent,no,8,2017-09-10,months,0,Harold's Cross,Dublin,53.320988202723,-6.288870871067,yes,1,1,"Parking,Central Heating,Washing Machine,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1700,True,,,True,True,,,,True,True,,,,True
1765257,rental,"Ringsend Road, Dublin 2, Dublin 2",apartment,Swipe Property,10258,agent,no,8,2017-10-01,months,0,Dublin 2,Dublin,53.341699202964,-6.2327805161476,yes,1,2,"Parking,Washing Machine,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2400,True,,,True,True,True,,,,True,,,,True
1770872,rental,"Sir John Rodgersons Quay, Dublin 2, Dublin 2",apartment,Swipe Property,10258,agent,no,8,2017-09-06,months,0,Dublin 2,Dublin,53.346307754331,-6.2442603707314,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,monthly,3400,True,True,True,,True,True,,,True,True,,True,,True
1771088,rental,"Custom House Harbour, IFSC, Dublin 1",apartment,,,private,no,11,2017-09-18,months,12,IFSC,Dublin,53.351084979671,-6.2466824054718,yes,1,2,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-07,PropertyDetails,desktop,€,monthly,2500,,True,,True,True,,,,True,True,,True,,
1402492,rental,"Clarion Quay, I.F.S.C, Dublin 1, Dublin 1",apartment,Dublin City Apartments,9406,agent,no,24,2016-11-18,months,0,Dublin 1,Dublin,53.348894191629,-6.2448155879974,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,weekly,3043,True,True,True,True,True,True,,True,True,True,,True,True,True
1402493,rental,"Eastmoreland Place, Ballsbridge, Dublin 4",apartment,Dublin City Apartments,9406,agent,no,13,2016-11-18,months,0,Ballsbridge,Dublin,53.333797220161,-6.242101661377,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,weekly,3456,True,True,True,,True,True,,,True,True,,True,True,True
1425973,rental,"Pembroke Street, Dublin 2, Dublin 2",apartment,Dublin City Apartments,9406,agent,no,9,2016-11-18,months,3,Dublin 2,Dublin,53.334729934718,-6.2539458274841,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet,Serviced Property",prod,2017-09-07,PropertyDetails,desktop,€,weekly,2717,True,True,True,,True,True,,,True,True,,,,True
1500005,rental,"Parnell Street, Dublin 1, Dublin 1",apartment,Dublin City Apartments,9406,agent,no,5,2016-11-18,months,6,Dublin 1,Dublin,53.351466046148,-6.2641322614218,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet",prod,2017-09-07,PropertyDetails,desktop,€,monthly,1950,,True,True,,True,,,,True,True,,True,,True
1402498,rental,"Westmoreland Street, Dublin 2, Dublin 2",apartment,Dublin City Apartments,9406,agent,no,14,2016-11-18,months,0,Dublin 2,Dublin,53.346586915581,-6.2586262822151,yes,1,2,"Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet",prod,2017-09-07,PropertyDetails,desktop,€,weekly,3456,,True,True,,True,,,True,True,True,,True,True,True
1402497,rental,"Hanover Quay,Lazer Lane, Dublin 2, Dublin 2",apartment,Dublin City Apartments,9406,agent,no,12,2016-11-18,months,0,Dublin 2,Dublin,53.34519855946,-6.2386144391479,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet",prod,2017-09-07,PropertyDetails,desktop,€,weekly,3456,True,True,True,,True,,,True,True,True,,True,,True
1450635,rental,"Tara Street, Dublin 2, Dublin 2",apartment,Dublin City Apartments,9406,agent,no,13,2016-11-18,months,3,Dublin 2,Dublin,53.345671015658,-6.2549650669098,yes,1,1,"Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Serviced Property,Smoking",prod,2017-09-07,PropertyDetails,desktop,€,weekly,3347,,True,True,,True,True,,,True,True,True,True,True,True
1402496,rental,"Grafton Street, Dublin 2, Dublin 2",apartment,Dublin City Apartments,9406,agent,no,13,2016-11-18,months,0,Dublin 2,Dublin,53.344022506345,-6.2593491375446,yes,2,2,"Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet",prod,2017-09-07,PropertyDetails,desktop,€,weekly,3891,,True,True,,True,,,,True,True,,True,True,True
